primary_hgnc_id	secondary_hgnc_id	primary_symbol	secondary_symbol
HGNC:19420	NA	STOML3	Epb7.2l
HGNC:17003	NA	STON1	SBLF
HGNC:17003	NA	STON1	stoned-b1
HGNC:30651	NA	STON1-GTF2A1L	SALF
HGNC:30652	NA	STON2	STNB2
HGNC:30652	NA	STON2	STN2
HGNC:23508	NA	STOX1	FLJ25162
HGNC:25450	NA	STOX2	DKFZp762K222
HGNC:28070	NA	STPG1	FLJ33340
HGNC:28070	NA	STPG1	MAPO2
HGNC:28712	NA	STPG2	MGC46496
HGNC:37285	NA	STPG3	FLJ40246
HGNC:26850	NA	STPG4	FLJ40172
HGNC:30650	NA	STRA6	FLJ12541
HGNC:30172	NA	STRADA	NY-BR-96
HGNC:30172	NA	STRADA	LYK5
HGNC:30172	NA	STRADA	Stlk
HGNC:30172	NA	STRADA	STRAD
HGNC:13205	NA	STRADB	CALS-21
HGNC:13205	NA	STRADB	PAPK
HGNC:13205	NA	STRADB	ILPIPA
HGNC:13205	NA	STRADB	ILPIP
HGNC:22478	NA	STRADBP1	STLK6ps1
HGNC:22478	NA	STRADBP1	ALS2CR2P1
HGNC:30796	NA	STRAP	UNRIP
HGNC:30796	NA	STRAP	pt-wd
HGNC:30796	NA	STRAP	MAWD
HGNC:16462	NA	STRBP	FLJ11307
HGNC:16462	NA	STRBP	SPNR
HGNC:25916	NA	STRIP1	FLJ14743
HGNC:25916	NA	STRIP1	KIAA1761
HGNC:25916	NA	STRIP1	FAR11A
HGNC:22209	NA	STRIP2	KIAA1170
HGNC:22209	NA	STRIP2	FAR11B
HGNC:52297	NA	STRIT1	DWORF
HGNC:11424	NA	STRN	PPP2R6A
HGNC:11424	NA	STRN	STRN1
HGNC:15720	NA	STRN3	SG2NA
HGNC:15720	NA	STRN3	PPP2R6B
HGNC:15720	NA	STRN3	S/G2NA
HGNC:15721	NA	STRN4	ZIN
HGNC:15721	NA	STRN4	PPP2R6C
HGNC:11425	NA	STS	ARSC
HGNC:11426	NA	STSP1	STS-Y
HGNC:6172	NA	STT3A	TMC
HGNC:6172	NA	STT3A	MGC9042
HGNC:6172	NA	STT3A	STT3-A
HGNC:30611	NA	STT3B	SIMP
HGNC:30611	NA	STT3B	FLJ90106
HGNC:30611	NA	STT3B	STT3-B
HGNC:11427	NA	STUB1	UBOX1
HGNC:11427	NA	STUB1	CHIP
HGNC:11427	NA	STUB1	SDCCAG7
HGNC:11427	NA	STUB1	HSPABP2
HGNC:11427	NA	STUB1	NY-CO-7
HGNC:54519	NA	STUB1-DT	LA16c-313D11.9
HGNC:30491	NA	STUM	DKFZp761P211
HGNC:11433	NA	STX1A	HPC-1
HGNC:11433	NA	STX1A	p35-1
HGNC:3403	NA	STX2	EPM
HGNC:11439	NA	STX4	p35-2
HGNC:11440	NA	STX5	SED5
HGNC:11443	NA	STX8	CARB
HGNC:11428	NA	STX10	hsyn10
HGNC:11428	NA	STX10	SYN10
HGNC:11430	NA	STX12	STX13
HGNC:11430	NA	STX12	STX14
HGNC:11431	NA	STX16	hsyn16
HGNC:11431	NA	STX16	SYN16
HGNC:11431	NA	STX16	SYN-16
HGNC:11432	NA	STX17	FLJ20651
HGNC:15942	NA	STX18	Ufe1
HGNC:48877	NA	STX18-AS1	LOC100507266
HGNC:19300	NA	STX19	MGC21382
HGNC:11444	NA	STXBP1	hUNC18
HGNC:11444	NA	STXBP1	MUNC18-1
HGNC:11444	NA	STXBP1	UNC18
HGNC:11444	NA	STXBP1	rbSec1
HGNC:11444	NA	STXBP1	nSec1
HGNC:11445	NA	STXBP2	UNC18B
HGNC:11445	NA	STXBP2	Hunc18b
HGNC:11445	NA	STXBP2	Unc18-2
HGNC:11445	NA	STXBP2	MUNC18-2
HGNC:11446	NA	STXBP3	UNC-18C
HGNC:19694	NA	STXBP4	Synip
HGNC:19694	NA	STXBP4	MGC50337
HGNC:19665	NA	STXBP5	tomosyn
HGNC:19665	NA	STXBP5	LLGL3
HGNC:19665	NA	STXBP5	tomosyn-1
HGNC:30757	NA	STXBP5L	KIAA1006
HGNC:30757	NA	STXBP5L	LLGL4
HGNC:30757	NA	STXBP5L	tomosyn-2
HGNC:19666	NA	STXBP6	amisyn
HGNC:19666	NA	STXBP6	HSPC156
HGNC:18889	NA	STYK1	SuRTK106
HGNC:18889	NA	STYK1	DKFZp761P1010
HGNC:18889	NA	STYK1	NOK
HGNC:18165	NA	STYXL1	MK-STYX
HGNC:19985	NA	SUB1	PC4
HGNC:19985	NA	SUB1	p15
HGNC:19985	NA	SUB1	p14
HGNC:21632	NA	SUCLA2P1	Em:AB014080.4
HGNC:1240	NA	SUCO	CH1
HGNC:1240	NA	SUCO	SLP1
HGNC:1240	NA	SUCO	OPT
HGNC:29545	NA	SUDS3	SDS3
HGNC:29545	NA	SUDS3	FLJ00052
HGNC:29545	NA	SUDS3	SAP45
HGNC:16466	NA	SUFU	SUFUH
HGNC:16466	NA	SUFU	SUFUXL
HGNC:16466	NA	SUFU	PRO1280
HGNC:16001	NA	SUGCT	FLJ11808
HGNC:16001	NA	SUGCT	ORF19
HGNC:16001	NA	SUGCT	DERP13
HGNC:18643	NA	SUGP1	F23858
HGNC:18643	NA	SUGP1	DKFZp434E2216
HGNC:18643	NA	SUGP1	RBP
HGNC:18641	NA	SUGP2	KIAA0365
HGNC:16987	NA	SUGT1	SGT1
HGNC:19384	NA	SUGT1P1	bA255A11.1
HGNC:19384	NA	SUGT1P1	SGT1P
HGNC:19384	NA	SUGT1P1	MGC15151
HGNC:20391	NA	SULF1	KIAA1077
HGNC:20391	NA	SULF1	SULF-1
HGNC:20391	NA	SULF1	hSulf-1
HGNC:20392	NA	SULF2	KIAA1247
HGNC:20392	NA	SULF2	HSULF-2
HGNC:20392	NA	SULF2	SULF-2
HGNC:11453	NA	SULT1A1	P-PST
HGNC:11454	NA	SULT1A2	HAST4
HGNC:11455	NA	SULT1A3	TL-PST
HGNC:17845	NA	SULT1B1	ST1B2
HGNC:11456	NA	SULT1C2	ST1C1
HGNC:11457	NA	SULT1C4	SULT1C
HGNC:33545	NA	SULT1C5P	SULT1C1P
HGNC:30659	NA	SULT1D1P	SULT1D1
HGNC:11377	NA	SULT1E1	EST
HGNC:11458	NA	SULT2A1	DHEA-ST
HGNC:11459	NA	SULT2B1	HSST2
HGNC:14903	NA	SULT4A1	SULTX3
HGNC:14903	NA	SULT4A1	hBR-STL-1
HGNC:20376	NA	SUMF1	FGE
HGNC:20376	NA	SUMF1	UNQ3037
HGNC:20415	NA	SUMF2	DKFZp566I1024
HGNC:12502	NA	SUMO1	PIC1
HGNC:12502	NA	SUMO1	GMP1
HGNC:12502	NA	SUMO1	SMT3C
HGNC:12502	NA	SUMO1	SUMO-1
HGNC:12502	NA	SUMO1	SMT3H3
HGNC:12502	NA	SUMO1	OFC10
HGNC:33148	NA	SUMO1P1	PIC1L
HGNC:11125	NA	SUMO2	SMT3B
HGNC:13985	NA	SUMO2P1	SMT3Bp
HGNC:13985	NA	SUMO2P1	dJ271M21
HGNC:11124	NA	SUMO3	SMT3A
HGNC:21181	NA	SUMO4	dJ281H8.4
HGNC:18587	NA	SUN1	KIAA0810
HGNC:18587	NA	SUN1	FLJ12407
HGNC:22429	NA	SUN3	MGC33329
HGNC:16252	NA	SUN5	dJ726C3.1
HGNC:16252	NA	SUN5	TSARG4
HGNC:11466	NA	SUPT3H	SPT3
HGNC:11466	NA	SUPT3H	SPT3L
HGNC:11467	NA	SUPT4H1	SPT4H
HGNC:11467	NA	SUPT4H1	Spt4
HGNC:11467	NA	SUPT4H1	Supt4a
HGNC:11469	NA	SUPT5H	SPT5H
HGNC:11469	NA	SUPT5H	SPT5
HGNC:11469	NA	SUPT5H	FLJ34157
HGNC:11470	NA	SUPT6H	KIAA0162
HGNC:11470	NA	SUPT6H	SPT6H
HGNC:30632	NA	SUPT7L	STAF65gamma
HGNC:30632	NA	SUPT7L	KIAA0764
HGNC:30632	NA	SUPT7L	SPT7L
HGNC:30632	NA	SUPT7L	STAF65
HGNC:11465	NA	SUPT16H	FACT
HGNC:11465	NA	SUPT16H	FACTP140
HGNC:11465	NA	SUPT16H	SPT16/CDC68
HGNC:11465	NA	SUPT16H	FLJ14010
HGNC:11465	NA	SUPT16H	FLJ10857
HGNC:11465	NA	SUPT16H	CDC68
HGNC:31388	NA	SUPT16HP1	bcm670
HGNC:20596	NA	SUPT20H	SPT20
HGNC:20596	NA	SUPT20H	bA421P11.4
HGNC:20596	NA	SUPT20H	P38IP
HGNC:30773	NA	SUPT20HL1	SPT20L
HGNC:11471	NA	SUPV3L1	SUV3
HGNC:11474	NA	SURF1	SHY1
HGNC:11476	NA	SURF4	ERV29
HGNC:11476	NA	SURF4	FLJ22993
HGNC:11476	NA	SURF4	MGC102753
HGNC:11478	NA	SURF6	FLJ30322
HGNC:11478	NA	SURF6	RRP14
HGNC:25413	NA	SUSD1	DKFZP761E1824
HGNC:30667	NA	SUSD2	BK65A6.2
HGNC:30667	NA	SUSD2	FLJ22778
HGNC:30667	NA	SUSD2	W5C5
HGNC:28391	NA	SUSD3	MGC26847
HGNC:25470	NA	SUSD4	FLJ10052
HGNC:29061	NA	SUSD5	KIAA0527
HGNC:11479	NA	SUV39H1	KMT1A
HGNC:17287	NA	SUV39H2	FLJ23414
HGNC:17287	NA	SUV39H2	KMT1B
HGNC:17101	NA	SUZ12	JJAZ1
HGNC:17101	NA	SUZ12	KIAA0160
HGNC:17101	NA	SUZ12	CHET9
HGNC:20566	NA	SV2A	SV2
HGNC:20566	NA	SV2A	KIAA0736
HGNC:20566	NA	SV2A	SLC22B1
HGNC:16874	NA	SV2B	KIAA0735
HGNC:16874	NA	SV2B	HsT19680
HGNC:16874	NA	SV2B	SLC22B2
HGNC:30670	NA	SV2C	SLC22B3
HGNC:29204	NA	SVBP	MGC45441
HGNC:15985	NA	SVEP1	bA427L11.3
HGNC:15985	NA	SVEP1	POLYDOM
HGNC:15985	NA	SVEP1	FLJ13529
HGNC:51219	NA	SVIL-AS1	RP11-534G20.3
HGNC:25238	NA	SVIP	DKFZp313A2432
HGNC:25417	NA	SVOP	DKFZp761H039
HGNC:25417	NA	SVOP	SLC22B4
HGNC:27034	NA	SVOPL	MGC46715
HGNC:27034	NA	SVOPL	SLC22B5
HGNC:17070	NA	SWAP70	KIAA0640
HGNC:17070	NA	SWAP70	SWAP-70
HGNC:31412	NA	SWI5	bA395P17.9
HGNC:31412	NA	SWI5	SAE3
HGNC:26638	NA	SWSAP1	FLJ35119
HGNC:26638	NA	SWSAP1	ZSWIM7AP1
HGNC:26638	NA	SWSAP1	SWS1AP1
HGNC:16785	NA	SWT1	FLJ20121
HGNC:16785	NA	SWT1	HsSwt1
HGNC:16273	NA	SYAP1	FLJ14495
HGNC:16273	NA	SYAP1	PRO3113
HGNC:26011	NA	SYBU	FLJ20366
HGNC:26011	NA	SYBU	GOLSYN
HGNC:26011	NA	SYBU	KIAA1472
HGNC:26011	NA	SYBU	OCSYN
HGNC:26011	NA	SYBU	SNPHL
HGNC:55741	NA	SYBU-AS1	AC079061.1
HGNC:28852	NA	SYCE1	bA108K14.6
HGNC:28852	NA	SYCE1	CT76
HGNC:37236	NA	SYCE1L	MRP2
HGNC:27411	NA	SYCE2	CESC1
HGNC:18442	NA	SYCN	SYL
HGNC:18442	NA	SYCN	FLJ27441
HGNC:11487	NA	SYCP1	HOM-TES-14
HGNC:11487	NA	SYCP1	SCP1
HGNC:11487	NA	SYCP1	CT8
HGNC:11490	NA	SYCP2	SCP2
HGNC:21537	NA	SYCP2L	dJ62D2.1
HGNC:21537	NA	SYCP2L	NO145
HGNC:25824	NA	SYDE1	7h3
HGNC:25824	NA	SYDE1	FLJ13511
HGNC:25824	NA	SYDE1	SYD1
HGNC:25841	NA	SYDE2	FLJ13815
HGNC:19824	NA	SYF2	p29
HGNC:19824	NA	SYF2	DKFZp564O2082
HGNC:19824	NA	SYF2	NTC31
HGNC:19824	NA	SYF2	fSAP29
HGNC:22935	NA	SYMPK	SYM
HGNC:22935	NA	SYMPK	SPK
HGNC:22935	NA	SYMPK	Pta1
HGNC:11495	NA	SYN2	SYNII
HGNC:11495	NA	SYN2	SYNIIa
HGNC:11495	NA	SYN2	SYNIIb
HGNC:28897	NA	SYNC	SYNCOILIN
HGNC:16918	NA	SYNCRIP	NSAP1
HGNC:16918	NA	SYNCRIP	GRY-RBP
HGNC:16918	NA	SYNCRIP	dJ3J17.2
HGNC:16918	NA	SYNCRIP	HNRPQ1
HGNC:16918	NA	SYNCRIP	hnRNP-Q
HGNC:16918	NA	SYNCRIP	HNRNPQ
HGNC:15885	NA	SYNDIG1	FLJ14220
HGNC:15885	NA	SYNDIG1	IFITMD5
HGNC:15885	NA	SYNDIG1	DSPC2
HGNC:32388	NA	SYNDIG1L	capucin
HGNC:32388	NA	SYNDIG1L	IFITMD4
HGNC:32388	NA	SYNDIG1L	DSPC1
HGNC:17089	NA	SYNE1	SYNE-1B
HGNC:17089	NA	SYNE1	KIAA0796
HGNC:17089	NA	SYNE1	8B
HGNC:17089	NA	SYNE1	Nesprin-1
HGNC:17089	NA	SYNE1	enaptin
HGNC:17089	NA	SYNE1	MYNE1
HGNC:17089	NA	SYNE1	CPG2
HGNC:17089	NA	SYNE1	dJ45H2.2
HGNC:17089	NA	SYNE1	SCAR8
HGNC:17089	NA	SYNE1	ARCA1
HGNC:17089	NA	SYNE1	Nesp1
HGNC:17084	NA	SYNE2	SYNE-2
HGNC:17084	NA	SYNE2	DKFZP434H2235
HGNC:17084	NA	SYNE2	Nesprin-2
HGNC:17084	NA	SYNE2	NUANCE
HGNC:17084	NA	SYNE2	NUA
HGNC:17084	NA	SYNE2	KIAA1011
HGNC:17084	NA	SYNE2	Nesp2
HGNC:19861	NA	SYNE3	FLJ25605
HGNC:19861	NA	SYNE3	NET53
HGNC:19861	NA	SYNE3	Nesprin-3
HGNC:19861	NA	SYNE3	Nesp3
HGNC:26703	NA	SYNE4	FLJ36445
HGNC:26703	NA	SYNE4	Nesprin-4
HGNC:26703	NA	SYNE4	Nesp4
HGNC:11497	NA	SYNGAP1	SYNGAP
HGNC:11497	NA	SYNGAP1	RASA5
HGNC:11497	NA	SYNGAP1	KIAA1938
HGNC:53831	NA	SYNGAP1-AS1	SYNGAP1-AS
HGNC:11503	NA	SYNJ1	INPP5G
HGNC:11503	NA	SYNJ1	PARK20
HGNC:11504	NA	SYNJ2	INPP5H
HGNC:18955	NA	SYNJ2BP	Arip2
HGNC:24466	NA	SYNM	KIAA0353
HGNC:24466	NA	SYNM	SYN
HGNC:56228	NA	SYNM-AS2	TP53LC11
HGNC:30672	NA	SYNPO	KIAA1029
HGNC:30672	NA	SYNPO	SYNPO1
HGNC:17732	NA	SYNPO2	MYOPODIN
HGNC:17732	NA	SYNPO2	SYISL
HGNC:23532	NA	SYNPO2L	FLJ12921
HGNC:16507	NA	SYNPR	MGC26651
HGNC:16507	NA	SYNPR	SPO
HGNC:557	NA	SYNRG	SYNG
HGNC:557	NA	SYNRG	MGC104959
HGNC:11506	NA	SYP	MRX96
HGNC:27638	NA	SYPL2	Mg29
HGNC:16162	NA	SYS1	dJ453C12.4
HGNC:11509	NA	SYT1	P65
HGNC:40572	NA	SYT2-AS1	RP11-569A11.1
HGNC:11512	NA	SYT4	KIAA1342
HGNC:11512	NA	SYT4	HsT1192
HGNC:11514	NA	SYT7	IPCA-7
HGNC:11514	NA	SYT7	SYT-VII
HGNC:11514	NA	SYT7	MGC150517
HGNC:19264	NA	SYT8	DKFZp434K0322
HGNC:19239	NA	SYT11	KIAA0080
HGNC:19239	NA	SYT11	MGC10881
HGNC:19239	NA	SYT11	MGC17226
HGNC:19239	NA	SYT11	DKFZp781D015
HGNC:18381	NA	SYT12	SRG1
HGNC:14962	NA	SYT13	KIAA1427
HGNC:23143	NA	SYT14	sytXIV
HGNC:23143	NA	SYT14	FLJ34198
HGNC:33429	NA	SYT14P1	SYTDEP
HGNC:33429	NA	SYT14P1	CHR415SYT
HGNC:17167	NA	SYT15	CHR10SYT
HGNC:23142	NA	SYT16	yt14r
HGNC:23142	NA	SYT16	CHR14SYT
HGNC:23142	NA	SYT16	Strep14
HGNC:24119	NA	SYT17	Syt-17
HGNC:15584	NA	SYTL1	SLP1
HGNC:15584	NA	SYTL1	JFC1
HGNC:15584	NA	SYTL1	FLJ14996
HGNC:15584	NA	SYTL1	exophilin-7
HGNC:15585	NA	SYTL2	FLJ20163
HGNC:15585	NA	SYTL2	FLJ21219
HGNC:15585	NA	SYTL2	KIAA1597
HGNC:15585	NA	SYTL2	exophilin-4
HGNC:15585	NA	SYTL2	CHR11SYT
HGNC:15585	NA	SYTL2	SLP2
HGNC:15585	NA	SYTL2	SGA72M
HGNC:15585	NA	SYTL2	MGC102768
HGNC:15585	NA	SYTL2	PPP1R151
HGNC:15587	NA	SYTL3	SLP3
HGNC:15587	NA	SYTL3	exophilin-6
HGNC:20738	NA	SYVN1	HRD1
HGNC:20738	NA	SYVN1	DER3
HGNC:30232	NA	SZRD1	DKFZp566C0424
HGNC:29040	NA	SZT2	FLJ10387
HGNC:29040	NA	SZT2	SZT2B
HGNC:29040	NA	SZT2	RP11-506B15.1
HGNC:29040	NA	SZT2	FLJ34502
HGNC:29040	NA	SZT2	SZT2A
HGNC:29040	NA	SZT2	KICS1
HGNC:17734	NA	TAAR1	TAR1
HGNC:17734	NA	TAAR1	TA1
HGNC:30236	NA	TAAR5	PNR
HGNC:20978	NA	TAAR6	TA4
HGNC:14964	NA	TAAR8	TA5
HGNC:14964	NA	TAAR8	TAR5
HGNC:20977	NA	TAAR9	TA3
HGNC:20977	NA	TAAR9	TAR3
HGNC:17075	NA	TAB2	KIAA0733
HGNC:20176	NA	TAB3-AS1	OTTHUMG00000021331
HGNC:11517	NA	TAC1	NPK
HGNC:11521	NA	TAC3	ZNEUROK1
HGNC:11521	NA	TAC3	NKB
HGNC:11521	NA	TAC3	NK3
HGNC:11521	NA	TAC3	LncZBTB39-1:2
HGNC:11521	NA	TAC3	LncZBTB39
HGNC:16641	NA	TAC4	HK-1
HGNC:16641	NA	TAC4	Pptc
HGNC:16641	NA	TAC4	PPT-C
HGNC:11523	NA	TACC2	AZU-1
HGNC:11523	NA	TACC2	ECTACC
HGNC:11524	NA	TACC3	ERIC1
HGNC:11524	NA	TACC3	ERIC-1
HGNC:11524	NA	TACC3	maskin
HGNC:11524	NA	TACC3	Tacc4
HGNC:11526	NA	TACR1	SPR
HGNC:11526	NA	TACR1	NK1R
HGNC:11526	NA	TACR1	NKIR
HGNC:11527	NA	TACR2	SKR
HGNC:11527	NA	TACR2	NK2R
HGNC:11528	NA	TACR3	NK3R
HGNC:11528	NA	TACR3	NKR
HGNC:11528	NA	TACR3	TAC3R
HGNC:55593	NA	TACR3-AS1	RP11-297P16.3
HGNC:11530	NA	TACSTD2	TROP2
HGNC:11530	NA	TACSTD2	GA733-1
HGNC:11530	NA	TACSTD2	EGP-1
HGNC:30631	NA	TADA1	STAF42
HGNC:30631	NA	TADA1	ADA1
HGNC:30631	NA	TADA1	hADA1
HGNC:30631	NA	TADA1	HFI1
HGNC:11531	NA	TADA2A	ADA2
HGNC:11531	NA	TADA2A	hADA2
HGNC:11531	NA	TADA2A	ADA2A
HGNC:30781	NA	TADA2B	MGC21874
HGNC:19422	NA	TADA3	FLJ20221
HGNC:19422	NA	TADA3	FLJ21329
HGNC:19422	NA	TADA3	ADA3
HGNC:19422	NA	TADA3	hADA3
HGNC:19422	NA	TADA3	NGG1
HGNC:11535	NA	TAF1	NSCL2
HGNC:11535	NA	TAF1	TAFII250
HGNC:11535	NA	TAF1	KAT4
HGNC:11535	NA	TAF1	DYT3/TAF1
HGNC:11532	NA	TAF1A	TAFI48
HGNC:11532	NA	TAF1A	SL1
HGNC:11533	NA	TAF1B	TAFI63
HGNC:11533	NA	TAF1B	SL1
HGNC:11533	NA	TAF1B	RAF1B
HGNC:11533	NA	TAF1B	RAFI63
HGNC:11534	NA	TAF1C	TAFI110
HGNC:11534	NA	TAF1C	TAFI95
HGNC:11534	NA	TAF1C	SL1
HGNC:11534	NA	TAF1C	MGC:39976
HGNC:28759	NA	TAF1D	MGC5306
HGNC:28759	NA	TAF1D	TAF(I)41
HGNC:11536	NA	TAF2	TAFII150
HGNC:11536	NA	TAF2	CIF150
HGNC:17303	NA	TAF3	TAF140
HGNC:17303	NA	TAF3	TAFII140
HGNC:11537	NA	TAF4	TAFII130
HGNC:11537	NA	TAF4	TAFII135
HGNC:11538	NA	TAF4B	TAFII105
HGNC:11539	NA	TAF5	TAFII100
HGNC:17304	NA	TAF5L	PAF65B
HGNC:24115	NA	TAF5LP1	HsT33855
HGNC:11540	NA	TAF6	TAFII70
HGNC:11540	NA	TAF6	TAFII80
HGNC:11540	NA	TAF6	MGC:8964
HGNC:11540	NA	TAF6	TAFII85
HGNC:17305	NA	TAF6L	PAF65A
HGNC:11541	NA	TAF7	TAFII55
HGNC:11548	NA	TAF7L	CT40
HGNC:17300	NA	TAF8	FLJ32821
HGNC:17300	NA	TAF8	TAF(II)43
HGNC:11542	NA	TAF9	TAFII31
HGNC:11542	NA	TAF9	TAFII32
HGNC:11542	NA	TAF9	TAFIID32
HGNC:11542	NA	TAF9	MGC5067
HGNC:11542	NA	TAF9	CGI-137
HGNC:11542	NA	TAF9	MGC1603
HGNC:11542	NA	TAF9	MGC3647
HGNC:11542	NA	TAF9	AD-004
HGNC:17306	NA	TAF9B	TAFII31L
HGNC:17306	NA	TAF9B	DN-7
HGNC:17306	NA	TAF9B	DN7
HGNC:17306	NA	TAF9B	TFIID-31
HGNC:30678	NA	TAF9P3	TAF2GL
HGNC:11543	NA	TAF10	TAFII30
HGNC:11544	NA	TAF11	TAFII28
HGNC:11545	NA	TAF12	TAFII20
HGNC:11546	NA	TAF13	TAFII18
HGNC:11547	NA	TAF15	hTAFII68
HGNC:11547	NA	TAF15	RBP56
HGNC:11547	NA	TAF15	Npl3
HGNC:21587	NA	TAFA1	TAFA-1
HGNC:21589	NA	TAFA2	TAFA-2
HGNC:21590	NA	TAFA3	TAFA-3
HGNC:21591	NA	TAFA4	TAFA-4
HGNC:21592	NA	TAFA5	TAFA-5
HGNC:11577	NA	TAFAZZIN	BTHS
HGNC:11577	NA	TAFAZZIN	G4.5
HGNC:11577	NA	TAFAZZIN	TAZ1
HGNC:15669	NA	TAGAP	FLJ32631
HGNC:15669	NA	TAGAP	IDDM21
HGNC:15669	NA	TAGAP	ARHGAP47
HGNC:11553	NA	TAGLN	SM22
HGNC:11553	NA	TAGLN	WS3-10
HGNC:11553	NA	TAGLN	TAGLN1
HGNC:11553	NA	TAGLN	SMCC
HGNC:11553	NA	TAGLN	DKFZp686P11128
HGNC:11553	NA	TAGLN	TGLN
HGNC:11554	NA	TAGLN2	KIAA0120
HGNC:11554	NA	TAGLN2	HA1756
HGNC:29868	NA	TAGLN3	NP25
HGNC:29868	NA	TAGLN3	NP22
HGNC:11556	NA	TAL1	SCL
HGNC:11556	NA	TAL1	bHLHa17
HGNC:11557	NA	TAL2	bHLHa19
HGNC:11560	NA	TALDO1P1	TAL-H
HGNC:25187	NA	TAMM41	MGC16471
HGNC:25187	NA	TAMM41	DKFZp434E0519
HGNC:29364	NA	TANC1	KIAA1728
HGNC:29364	NA	TANC1	ROLSB
HGNC:30212	NA	TANC2	DKFZP564D166
HGNC:30212	NA	TANC2	FLJ10215
HGNC:30212	NA	TANC2	FLJ11824
HGNC:30212	NA	TANC2	KIAA1148
HGNC:30212	NA	TANC2	KIAA1636
HGNC:30212	NA	TANC2	rols
HGNC:30212	NA	TANC2	ROLSA
HGNC:25439	NA	TANGO2	DKFZp761P1121
HGNC:25749	NA	TANGO6	FLJ12688
HGNC:25749	NA	TANGO6	KIAA1746
HGNC:11562	NA	TANK	I-TRAF
HGNC:29259	NA	TAOK1	KIAA1361
HGNC:29259	NA	TAOK1	MARKK
HGNC:29259	NA	TAOK1	PSK2
HGNC:29259	NA	TAOK1	MAP3K16
HGNC:29259	NA	TAOK1	FLJ14314
HGNC:29259	NA	TAOK1	TAO1
HGNC:29259	NA	TAOK1	hTAOK1
HGNC:29259	NA	TAOK1	hKFC-B
HGNC:16835	NA	TAOK2	TAO1
HGNC:16835	NA	TAOK2	KIAA0881
HGNC:16835	NA	TAOK2	PSK
HGNC:16835	NA	TAOK2	PSK1
HGNC:16835	NA	TAOK2	TAO2
HGNC:16835	NA	TAOK2	MAP3K17
HGNC:16835	NA	TAOK2	hKFC-C
HGNC:16835	NA	TAOK2	PSK-1
HGNC:16835	NA	TAOK2	PSK1-BETA
HGNC:16835	NA	TAOK2	Tao2beta
HGNC:18133	NA	TAOK3	JIK
HGNC:18133	NA	TAOK3	DPK
HGNC:18133	NA	TAOK3	MAP3K18
HGNC:43	NA	TAP1	PSF1
HGNC:43	NA	TAP1	RING4
HGNC:43	NA	TAP1	D6S114E
HGNC:44	NA	TAP2	PSF2
HGNC:44	NA	TAP2	RING11
HGNC:44	NA	TAP2	D6S217E
HGNC:11566	NA	TAPBP	TAPA
HGNC:11566	NA	TAPBP	TPN
HGNC:11566	NA	TAPBP	TPSN
HGNC:11566	NA	TAPBP	NGS17
HGNC:30683	NA	TAPBPL	TAPBP-R
HGNC:30683	NA	TAPBPL	FLJ10143
HGNC:30683	NA	TAPBPL	TAPBPR
HGNC:26887	NA	TAPT1	FLJ90013
HGNC:26832	NA	TAPT1-AS1	FLJ39653
HGNC:11568	NA	TARBP1	TRP-185
HGNC:11568	NA	TARBP1	TRM3
HGNC:11568	NA	TARBP1	TRMT3
HGNC:11569	NA	TARBP2	Trbp
HGNC:11570	NA	TARBP2P1	TRBP
HGNC:11571	NA	TARDBP	TDP-43
HGNC:11571	NA	TARDBP	ALS10
HGNC:16536	NA	TARDBPP1	bA318P23.1
HGNC:30740	NA	TARS2	FLJ12528
HGNC:24728	NA	TARS3	FLJ25005
HGNC:24728	NA	TARS3	ThrRS-L
HGNC:14448	NA	TAS1R1	T1R1
HGNC:14448	NA	TAS1R1	TR1
HGNC:14905	NA	TAS1R2	T1R2
HGNC:14905	NA	TAS1R2	TR2
HGNC:15661	NA	TAS1R3	T1R3
HGNC:14909	NA	TAS2R1	T2R1
HGNC:14909	NA	TAS2R1	TRB7
HGNC:20615	NA	TAS2R2P	T2R02
HGNC:20615	NA	TAS2R2P	T2R2
HGNC:14910	NA	TAS2R3	T2R3
HGNC:14911	NA	TAS2R4	T2R4
HGNC:14912	NA	TAS2R5	T2R5
HGNC:20616	NA	TAS2R6P	T2R06
HGNC:20616	NA	TAS2R6P	T2R6
HGNC:14913	NA	TAS2R7	T2R7
HGNC:14913	NA	TAS2R7	TRB4
HGNC:14915	NA	TAS2R8	T2R8
HGNC:14915	NA	TAS2R8	TRB5
HGNC:14917	NA	TAS2R9	T2R9
HGNC:14917	NA	TAS2R9	TRB6
HGNC:14918	NA	TAS2R10	T2R10
HGNC:14918	NA	TAS2R10	TRB2
HGNC:19103	NA	TAS2R12P	T2R12
HGNC:14919	NA	TAS2R13	T2R13
HGNC:14919	NA	TAS2R13	TRB3
HGNC:14920	NA	TAS2R14	T2R14
HGNC:14920	NA	TAS2R14	TRB1
HGNC:19106	NA	TAS2R15P	T2R15
HGNC:19106	NA	TAS2R15P	PS8
HGNC:14921	NA	TAS2R16	T2R16
HGNC:19107	NA	TAS2R18P	T2R18
HGNC:19107	NA	TAS2R18P	TAS2R65
HGNC:19108	NA	TAS2R19	T2R19
HGNC:19108	NA	TAS2R19	T2R23
HGNC:19109	NA	TAS2R20	T2R20
HGNC:19109	NA	TAS2R20	T2R56
HGNC:19110	NA	TAS2R22P	T2R22
HGNC:19112	NA	TAS2R30	T2R30
